manufacturer,model,version,power(kW),fuel_date,odometer,trip_distance(km),quantity(kWh),fuel_type,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation
Mitsubishi,i-MiEV,i-MiEV,49,30.03.2018,153367,35.2,2.05,Electricity,Winter tires,0,1,1,Normal,12.78,0,0,,-2.22
Mitsubishi,i-MiEV,i-MiEV,49,30.03.2018,153331,40.7,8.4,Electricity,Winter tires,0,0,1,Normal,14.5,0,0,,-0.5
Mitsubishi,i-MiEV,i-MiEV,49,30.03.2018,153291,46.2,4.2,Electricity,Winter tires,0,1,1,Normal,14.5,0,0,,-0.5
Mitsubishi,i-MiEV,i-MiEV,49,29.03.2018,153245,51.2,7.31,Electricity,Winter tires,1,0,1,Normal,14.28,0,0,,-0.72
Mitsubishi,i-MiEV,i-MiEV,49,28.03.2018,153193,53.9,7.16,Electricity,Winter tires,1,0,1,Normal,13.28,0,0,,-1.72
Mitsubishi,i-MiEV,i-MiEV,49,27.03.2018,153139,48.8,6.73,Electricity,Winter tires,1,0,1,Normal,13.79,0,0,,-1.21
Mitsubishi,i-MiEV,i-MiEV,49,26.03.2018,153091,56.2,,Electricity,Winter tires,1,0,1,Normal,,0,0,,
Mitsubishi,i-MiEV,i-MiEV,49,23.03.2018,153034,20,3.68,Electricity,Winter tires,1,0,1,Normal,14.28,0,0,,-0.72
Mitsubishi,i-MiEV,i-MiEV,49,23.03.2018,153014,35.2,4.2,Electricity,Winter tires,1,0,1,Normal,14.28,0,0,,-0.72
Mitsubishi,i-MiEV,i-MiEV,49,22.03.2018,152979,49.8,7.36,Electricity,Winter tires,1,0,1,Normal,14.78,0,0,,-0.22
Mitsubishi,i-MiEV,i-MiEV,49,21.03.2018,152929,48.2,7.13,Electricity,Winter tires,1,0,1,Normal,14.79,0,0,,-0.21
Mitsubishi,i-MiEV,i-MiEV,49,20.03.2018,152881,47.3,8.43,Electricity,Winter tires,1,0,1,Normal,14.36,0,0,,-0.64
Mitsubishi,i-MiEV,i-MiEV,49,20.03.2018,152834,48.8,5.37,Electricity,Winter tires,1,0,1,Normal,14.36,0,0,,-0.64
Mitsubishi,i-MiEV,i-MiEV,49,17.03.2018,152785,21.2,8.94,Electricity,Winter tires,1,1,1,Normal,13.95,0,0,,-1.05
Mitsubishi,i-MiEV,i-MiEV,49,17.03.2018,152764,16.4,2.3,Electricity,Winter tires,1,0,1,Normal,13.95,0,0,,-1.05
Mitsubishi,i-MiEV,i-MiEV,49,17.03.2018,152747,30.9,2.5,Electricity,Winter tires,1,1,1,Normal,13.95,0,0,,-1.05
Mitsubishi,i-MiEV,i-MiEV,49,17.03.2018,152716,57.4,3.82,Electricity,Winter tires,1,0,1,Normal,13.95,0,0,,-1.05
Mitsubishi,i-MiEV,i-MiEV,49,16.03.2018,152659,18,2.74,Electricity,Winter tires,1,0,1,Normal,15.22,0,0,,0.22
Mitsubishi,i-MiEV,i-MiEV,49,15.03.2018,152641,60.9,8.41,Electricity,Winter tires,1,0,1,Normal,13.81,0,0,,-1.19
Mitsubishi,i-MiEV,i-MiEV,49,14.03.2018,152580,48.2,6.98,Electricity,Winter tires,1,0,1,Normal,14.48,0,0,,-0.52
Mitsubishi,i-MiEV,i-MiEV,49,14.03.2018,152532,49.7,10.1,Electricity,Winter tires,1,0,1,Normal,13.74,0,0,,-1.26
Mitsubishi,i-MiEV,i-MiEV,49,12.03.2018,152482,60.9,5.5,Electricity,Winter tires,1,0,1,Normal,13.74,0,0,,-1.26
Mitsubishi,i-MiEV,i-MiEV,49,10.03.2018,152421,17.8,2.5,Electricity,Winter tires,1,0,1,Normal,13.74,0,0,,-1.26
Mitsubishi,i-MiEV,i-MiEV,49,09.03.2018,152403,36.1,4.5,Electricity,Winter tires,1,0,1,Normal,13.74,0,0,,-1.26
Mitsubishi,i-MiEV,i-MiEV,49,08.03.2018,152367,54.1,7.8,Electricity,Winter tires,1,0,1,Normal,14.42,0,0,,-0.58
Mitsubishi,i-MiEV,i-MiEV,49,07.03.2018,152313,47.4,6.5,Electricity,Winter tires,1,0,1,Normal,13.71,0,0,,-1.29
Mitsubishi,i-MiEV,i-MiEV,49,06.03.2018,152265,48.2,6.88,Electricity,Winter tires,1,0,1,Normal,14.27,0,0,,-0.73
Mitsubishi,i-MiEV,i-MiEV,49,05.03.2018,152217,50.3,7,Electricity,Winter tires,1,0,1,Normal,13.92,0,0,,-1.08
Mitsubishi,i-MiEV,i-MiEV,49,04.03.2018,152167,1,8.7,Electricity,Winter tires,1,0,0,Moderate,14.02,0,0,,-0.98
Mitsubishi,i-MiEV,i-MiEV,49,04.03.2018,152166,74.9,1.6,Electricity,Winter tires,1,1,1,Normal,14.02,0,0,,-0.98
Mitsubishi,i-MiEV,i-MiEV,49,03.03.2018,152091,21.1,3.3,Electricity,Winter tires,1,0,1,Normal,14.02,0,0,,-0.98
Mitsubishi,i-MiEV,i-MiEV,49,02.03.2018,152070,52.4,7.8,Electricity,Winter tires,1,0,1,Normal,14.89,0,0,,-0.11
Mitsubishi,i-MiEV,i-MiEV,49,01.03.2018,152017,51,8,Electricity,Winter tires,1,0,1,Normal,15.69,0,0,,0.69
Mitsubishi,i-MiEV,i-MiEV,49,28.02.2018,151966,47.6,,Electricity,Winter tires,1,0,1,Normal,,0,0,,
Mitsubishi,i-MiEV,i-MiEV,49,27.02.2018,151918,49.7,,Electricity,Winter tires,1,0,1,Normal,,0,0,,
Mitsubishi,i-MiEV,i-MiEV,49,26.02.2018,151869,48.7,7.8,Electricity,Winter tires,1,0,1,Normal,16.02,0,0,,1.02
Mitsubishi,i-MiEV,i-MiEV,49,25.02.2018,151820,23.7,10.5,Electricity,Winter tires,1,1,1,Normal,14.88,0,0,,-0.12
Mitsubishi,i-MiEV,i-MiEV,49,24.02.2018,151796,63.1,2.42,Electricity,Winter tires,1,1,1,Normal,14.88,0,0,,-0.12
Mitsubishi,i-MiEV,i-MiEV,49,23.02.2018,151733,54.3,7.9,Electricity,Winter tires,1,0,1,Normal,14.55,0,0,,-0.45
Mitsubishi,i-MiEV,i-MiEV,49,22.02.2018,151679,48,7.1,Electricity,Winter tires,1,0,1,Normal,14.79,0,0,,-0.21
Mitsubishi,i-MiEV,i-MiEV,49,21.02.2018,151631,50.2,7.4,Electricity,Winter tires,1,0,1,Normal,14.74,0,0,,-0.26
Mitsubishi,i-MiEV,i-MiEV,49,20.02.2018,151581,52.7,7.7,Electricity,Winter tires,1,0,1,Normal,14.61,0,0,,-0.39
Mitsubishi,i-MiEV,i-MiEV,49,19.02.2018,151528,50.4,7.1,Electricity,Winter tires,1,0,1,Normal,14.09,0,0,,-0.91
Mitsubishi,i-MiEV,i-MiEV,49,18.02.2018,151477,17.6,3.4,Electricity,Winter tires,1,0,1,Normal,14.95,0,0,,-0.05
Mitsubishi,i-MiEV,i-MiEV,49,18.02.2018,151460,47,6.26,Electricity,Winter tires,1,0,1,Normal,14.95,0,0,,-0.05
Mitsubishi,i-MiEV,i-MiEV,49,16.02.2018,151413,51,7.8,Electricity,Winter tires,1,0,1,Normal,15.29,0,0,,0.29
Mitsubishi,i-MiEV,i-MiEV,49,16.02.2018,151362,50.9,7.7,Electricity,Winter tires,1,0,1,Normal,15.13,0,0,,0.13
Mitsubishi,i-MiEV,i-MiEV,49,14.02.2018,151311,50.3,,Electricity,Winter tires,1,0,1,Normal,,0,0,,
Mitsubishi,i-MiEV,i-MiEV,49,13.02.2018,151260,51,7.3,Electricity,Winter tires,1,0,1,Normal,14.31,0,0,,-0.69
Mitsubishi,i-MiEV,i-MiEV,49,12.02.2018,151209,49.8,6.9,Electricity,Winter tires,1,0,1,Normal,13.86,0,0,,-1.14
Mitsubishi,i-MiEV,i-MiEV,49,11.02.2018,151159,64.7,10.4,Electricity,Winter tires,1,1,1,Normal,16.07,0,0,,1.07
Mitsubishi,i-MiEV,i-MiEV,49,10.02.2018,151095,51.4,7.8,Electricity,Winter tires,1,0,1,Normal,15.18,0,0,,0.18
Mitsubishi,i-MiEV,i-MiEV,49,08.02.2018,151043,53.4,8.1,Electricity,Winter tires,1,0,1,Normal,15.17,0,1,,0.17
Mitsubishi,i-MiEV,i-MiEV,49,07.02.2018,150990,48.8,7.7,Electricity,Winter tires,1,0,1,Normal,15.78,0,0,,0.78
Mitsubishi,i-MiEV,i-MiEV,49,06.02.2018,150941,53,7.7,Electricity,Winter tires,1,0,1,Normal,14.53,0,0,,-0.47
Mitsubishi,i-MiEV,i-MiEV,49,05.02.2018,150888,52.8,8.1,Electricity,Winter tires,1,0,1,Normal,15.34,0,0,,0.34
Mitsubishi,i-MiEV,i-MiEV,49,04.02.2018,150835,56.9,8.7,Electricity,Winter tires,1,0,1,Normal,15.29,0,1,,0.29
Mitsubishi,i-MiEV,i-MiEV,49,02.02.2018,150778,52,7.8,Electricity,Winter tires,1,0,1,Normal,15,0,0,,0
Mitsubishi,i-MiEV,i-MiEV,49,01.02.2018,150726,49.3,7.3,Electricity,Winter tires,1,0,1,Normal,14.81,0,0,,-0.19
Mitsubishi,i-MiEV,i-MiEV,49,31.01.2018,150677,49.5,7.2,Electricity,Winter tires,1,0,1,Normal,14.55,0,0,,-0.45
Mitsubishi,i-MiEV,i-MiEV,49,30.01.2018,150627,54.7,8.2,Electricity,Winter tires,1,0,1,Normal,14.99,0,1,,-0.01
Mitsubishi,i-MiEV,i-MiEV,49,29.01.2018,150572,49.7,7,Electricity,Winter tires,1,0,1,Normal,14.08,0,0,,-0.92
Mitsubishi,i-MiEV,i-MiEV,49,27.01.2018,150523,32.8,4.7,Electricity,Winter tires,1,0,1,Normal,14.33,0,0,,-0.67
Mitsubishi,i-MiEV,i-MiEV,49,26.01.2018,150490,30.9,5.1,Electricity,Winter tires,1,0,1,Normal,16.5,0,1,,1.5
Mitsubishi,i-MiEV,i-MiEV,49,25.01.2018,150459,54.6,7.5,Electricity,Winter tires,1,0,1,Normal,13.74,0,0,,-1.26
Mitsubishi,i-MiEV,i-MiEV,49,25.01.2018,150404,51.1,7.11,Electricity,Winter tires,1,0,1,Normal,13.91,0,0,,-1.09
Mitsubishi,i-MiEV,i-MiEV,49,24.01.2018,150353,51,7.1,Electricity,Winter tires,1,0,1,Normal,13.92,0,0,,-1.08
Mitsubishi,i-MiEV,i-MiEV,49,22.01.2018,150302,53.1,,Electricity,Winter tires,1,0,1,Normal,,0,0,,
Mitsubishi,i-MiEV,i-MiEV,49,20.01.2018,150249,60.8,10.9,Electricity,Winter tires,1,1,1,Normal,16.19,0,1,,1.19
Mitsubishi,i-MiEV,i-MiEV,49,19.01.2018,150188,49.7,6.99,Electricity,Winter tires,1,0,1,Normal,16.19,0,0,,1.19
Mitsubishi,i-MiEV,i-MiEV,49,18.01.2018,150139,49.4,7,Electricity,Winter tires,1,0,1,Normal,14.17,0,0,,-0.83
Mitsubishi,i-MiEV,i-MiEV,49,18.01.2018,150089,53,7.83,Electricity,Winter tires,1,0,1,Normal,14.77,0,0,,-0.23
Mitsubishi,i-MiEV,i-MiEV,49,16.01.2018,150036,49.9,7.82,Electricity,Winter tires,1,0,1,Normal,13.54,0,0,,-1.46
Mitsubishi,i-MiEV,i-MiEV,49,15.01.2018,149987,49.6,5.65,Electricity,Winter tires,1,0,1,Normal,13.54,0,0,,-1.46
Mitsubishi,i-MiEV,i-MiEV,49,14.01.2018,149937,36.7,,Electricity,Winter tires,1,0,1,Normal,,0,0,,
Mitsubishi,i-MiEV,i-MiEV,49,13.01.2018,149900,54.6,10.98,Electricity,Winter tires,1,1,1,Normal,13.34,0,0,,-1.66
Mitsubishi,i-MiEV,i-MiEV,49,13.01.2018,149846,42.7,2,Electricity,Winter tires,1,0,1,Normal,13.34,0,0,,-1.66
Mitsubishi,i-MiEV,i-MiEV,49,12.01.2018,149803,52.3,7.33,Electricity,Winter tires,1,0,1,Normal,14.02,0,0,,-0.98
Mitsubishi,i-MiEV,i-MiEV,49,11.01.2018,149750,49.5,7.03,Electricity,Winter tires,1,0,1,Normal,14.2,0,0,,-0.8
Mitsubishi,i-MiEV,i-MiEV,49,10.01.2018,149701,57.9,8.22,Electricity,Winter tires,1,0,1,Normal,14.2,0,1,,-0.8
Mitsubishi,i-MiEV,i-MiEV,49,09.01.2018,149643,51.9,7.4,Electricity,Winter tires,1,0,1,Normal,14.26,0,0,,-0.74
Mitsubishi,i-MiEV,i-MiEV,49,09.01.2018,149591,53.3,7.09,Electricity,Winter tires,1,0,1,Normal,13.3,0,0,,-1.7
Mitsubishi,i-MiEV,i-MiEV,49,07.01.2018,149538,28.8,,Electricity,Winter tires,0,1,1,Normal,,0,0,,
Mitsubishi,i-MiEV,i-MiEV,49,06.01.2018,149509,12.3,2.7,Electricity,Winter tires,0,1,1,Normal,,0,0,,
Mitsubishi,i-MiEV,i-MiEV,49,06.01.2018,149496,47.8,1.72,Electricity,Winter tires,1,1,1,Normal,,0,0,,
Mitsubishi,i-MiEV,i-MiEV,49,05.01.2018,149449,49.5,7.02,Electricity,Winter tires,1,0,1,Normal,14.18,0,0,,-0.82
Mitsubishi,i-MiEV,i-MiEV,49,04.01.2018,149399,48.6,6.96,Electricity,Winter tires,1,0,1,Normal,14.32,0,0,,-0.68
Mitsubishi,i-MiEV,i-MiEV,49,03.01.2018,149350,53.4,7.56,Electricity,Winter tires,1,0,1,Normal,14.16,0,0,,-0.84
Mitsubishi,i-MiEV,i-MiEV,49,30.12.2017,149297,18,4.09,Electricity,Winter tires,1,0,1,Normal,15.43,0,0,,0.43
Mitsubishi,i-MiEV,i-MiEV,49,30.12.2017,149279,31.2,3.5,Electricity,Winter tires,1,0,1,Normal,15.43,0,0,,0.43
Mitsubishi,i-MiEV,i-MiEV,49,29.12.2017,149248,48.6,7.45,Electricity,Winter tires,1,0,1,Normal,15.33,0,1,,0.33
Mitsubishi,i-MiEV,i-MiEV,49,27.12.2017,149199,33.1,5.68,Electricity,Winter tires,1,1,1,Normal,17.87,0,1,,2.87
Mitsubishi,i-MiEV,i-MiEV,49,26.12.2017,149166,38.2,7.06,Electricity,Winter tires,1,1,1,Fast,17.87,0,1,,2.87
Mitsubishi,i-MiEV,i-MiEV,49,26.12.2017,149128,46.1,7.45,Electricity,Winter tires,1,1,1,Normal,16.16,0,1,,1.16
Mitsubishi,i-MiEV,i-MiEV,49,25.12.2017,149082,65.7,9.6,Electricity,Winter tires,1,1,1,Moderate,13.93,0,0,,-1.07
Mitsubishi,i-MiEV,i-MiEV,49,23.12.2017,149017,14.2,6.07,Electricity,Winter tires,1,0,1,Normal,13.93,0,0,,-1.07
Mitsubishi,i-MiEV,i-MiEV,49,23.12.2017,149003,52.7,2.8,Electricity,Winter tires,1,1,1,Fast,13.93,0,0,,-1.07
Mitsubishi,i-MiEV,i-MiEV,49,23.12.2017,148950,55.7,8.03,Electricity,Winter tires,1,0,1,Normal,14.42,0,0,,-0.58
Mitsubishi,i-MiEV,i-MiEV,49,21.12.2017,148894,56.3,8.39,Electricity,Winter tires,1,0,1,Normal,14.9,0,0,,-0.1
Mitsubishi,i-MiEV,i-MiEV,49,21.12.2017,148838,53.2,8.08,Electricity,Winter tires,1,0,1,Normal,15.19,0,0,,0.19
Mitsubishi,i-MiEV,i-MiEV,49,19.12.2017,148785,51,7.96,Electricity,Winter tires,1,0,1,Normal,15.61,0,0,,0.61
Mitsubishi,i-MiEV,i-MiEV,49,18.12.2017,148734,48.8,7.15,Electricity,Winter tires,1,0,1,Normal,14.65,0,0,,-0.35
Mitsubishi,i-MiEV,i-MiEV,49,16.12.2017,148685,32.9,8.35,Electricity,Winter tires,1,1,1,Normal,15.69,0,1,,0.69
Mitsubishi,i-MiEV,i-MiEV,49,16.12.2017,148652,47,3.6,Electricity,Winter tires,1,1,1,Normal,15.69,0,1,,0.69
Mitsubishi,i-MiEV,i-MiEV,49,16.12.2017,148605,23,4.2,Electricity,Winter tires,1,1,1,Fast,15.69,0,0,,0.69
Mitsubishi,i-MiEV,i-MiEV,49,15.12.2017,148582,50.3,7.94,Electricity,Winter tires,1,0,1,Normal,15.79,0,1,,0.79
Mitsubishi,i-MiEV,i-MiEV,49,14.12.2017,148532,21.6,3.46,Electricity,Winter tires,1,0,1,Normal,15.07,0,0,,0.07
Mitsubishi,i-MiEV,i-MiEV,49,14.12.2017,148510,31.9,4.6,Electricity,Winter tires,1,0,1,Normal,15.07,0,0,,0.07
Mitsubishi,i-MiEV,i-MiEV,49,13.12.2017,148478,49.2,7.63,Electricity,Winter tires,1,0,1,Normal,15.51,0,0,,0.51
Mitsubishi,i-MiEV,i-MiEV,49,12.12.2017,148429,48.9,6.88,Electricity,Winter tires,1,0,1,Normal,14.07,0,0,,-0.93
Mitsubishi,i-MiEV,i-MiEV,49,12.12.2017,148380,39.8,9.53,Electricity,Winter tires,0,1,1,Normal,14.01,0,0,,-0.99
Mitsubishi,i-MiEV,i-MiEV,49,12.12.2017,148340,53.9,6.3,Electricity,Winter tires,0,1,1,Moderate,14.01,0,0,,-0.99
Mitsubishi,i-MiEV,i-MiEV,49,08.12.2017,148286,33.6,2,Electricity,Winter tires,0,1,1,Normal,14.01,0,0,,-0.99
Mitsubishi,i-MiEV,i-MiEV,49,07.12.2017,148253,56.6,8.07,Electricity,Winter tires,1,0,1,Normal,14.26,0,0,,-0.74
Mitsubishi,i-MiEV,i-MiEV,49,06.12.2017,148196,50.1,8.57,Electricity,Winter tires,1,0,1,Normal,14.14,0,0,,-0.86
Mitsubishi,i-MiEV,i-MiEV,49,05.12.2017,148146,18.5,2.44,Electricity,Winter tires,1,0,1,Normal,14.14,0,0,,-0.86
Mitsubishi,i-MiEV,i-MiEV,49,05.12.2017,148127,34,3.5,Electricity,Winter tires,1,0,1,Normal,14.14,0,0,,-0.86
Mitsubishi,i-MiEV,i-MiEV,49,04.12.2017,148093,48.7,7.29,Electricity,Winter tires,1,0,1,Normal,14.97,0,0,,-0.03
Mitsubishi,i-MiEV,i-MiEV,49,02.12.2017,148044,45.1,10.13,Electricity,Winter tires,1,1,1,Normal,14.92,0,0,,-0.08
Mitsubishi,i-MiEV,i-MiEV,49,02.12.2017,147999,46,3.46,Electricity,Winter tires,1,1,1,Normal,14.92,0,1,,-0.08
Mitsubishi,i-MiEV,i-MiEV,49,01.12.2017,147953,17.8,4.23,Electricity,Winter tires,1,0,1,Normal,16.44,0,1,,1.44
Mitsubishi,i-MiEV,i-MiEV,49,01.12.2017,147935,35.3,4.5,Electricity,Winter tires,1,0,1,Normal,16.44,0,1,,1.44
Mitsubishi,i-MiEV,i-MiEV,49,01.12.2017,147900,52.6,8,Electricity,Winter tires,1,0,1,Normal,15.21,0,0,,0.21
Mitsubishi,i-MiEV,i-MiEV,49,29.11.2017,147848,55.8,7.93,Electricity,Winter tires,1,0,1,Normal,14.21,0,0,,-0.79
Mitsubishi,i-MiEV,i-MiEV,49,28.11.2017,147792,51.8,7.5,Electricity,Winter tires,1,0,1,Normal,14.48,0,0,,-0.52
Mitsubishi,i-MiEV,i-MiEV,49,27.11.2017,147740,50.2,6.99,Electricity,Winter tires,1,0,1,Normal,13.92,0,0,,-1.08
Mitsubishi,i-MiEV,i-MiEV,49,26.11.2017,147690,20,5.77,Electricity,Summer tires,1,1,1,Normal,13.18,0,0,,-1.82
Mitsubishi,i-MiEV,i-MiEV,49,25.11.2017,147669,54.1,4,Electricity,Summer tires,1,1,1,Normal,13.18,0,0,,-1.82
Mitsubishi,i-MiEV,i-MiEV,49,25.11.2017,147615,25.3,3.5,Electricity,Summer tires,1,0,1,Normal,13.83,0,0,,-1.17
Mitsubishi,i-MiEV,i-MiEV,49,24.11.2017,147590,16.3,2.4,Electricity,Summer tires,1,0,1,Normal,13.58,0,0,,-1.42
Mitsubishi,i-MiEV,i-MiEV,49,24.11.2017,147574,34.5,4.5,Electricity,Summer tires,1,0,1,Normal,13.58,0,0,,-1.42
Mitsubishi,i-MiEV,i-MiEV,49,23.11.2017,147539,50.9,6.47,Electricity,Summer tires,1,0,1,Normal,12.71,0,0,,-2.29
Mitsubishi,i-MiEV,i-MiEV,49,23.11.2017,147488,49.2,7.1,Electricity,Summer tires,1,0,1,Normal,14.43,0,0,,-0.57
Mitsubishi,i-MiEV,i-MiEV,49,22.11.2017,147439,51.3,7.2,Electricity,Summer tires,1,0,1,Normal,14.04,0,0,,-0.96
Mitsubishi,i-MiEV,i-MiEV,49,20.11.2017,147388,49.4,7.2,Electricity,Summer tires,1,0,1,Normal,14.57,0,0,,-0.43
Mitsubishi,i-MiEV,i-MiEV,49,18.11.2017,147338,52.7,7.51,Electricity,Summer tires,1,0,1,Normal,14.25,0,0,,-0.75
Mitsubishi,i-MiEV,i-MiEV,49,18.11.2017,147285,48.7,6.89,Electricity,Summer tires,1,0,1,Normal,14.15,0,0,,-0.85
Mitsubishi,i-MiEV,i-MiEV,49,16.11.2017,147237,48.8,6.37,Electricity,Summer tires,1,0,1,Normal,13.05,0,0,,-1.95
Mitsubishi,i-MiEV,i-MiEV,49,16.11.2017,147188,52.7,6.9,Electricity,Summer tires,1,0,1,Normal,13.09,0,0,,-1.91
Mitsubishi,i-MiEV,i-MiEV,49,14.11.2017,147135,50.8,7.36,Electricity,Summer tires,1,0,1,Normal,14.49,0,0,,-0.51
Mitsubishi,i-MiEV,i-MiEV,49,14.11.2017,147084,49.7,8.2,Electricity,Summer tires,1,0,1,Normal,13.75,0,0,,-1.25
Mitsubishi,i-MiEV,i-MiEV,49,11.11.2017,147034,31,2.9,Electricity,Summer tires,1,0,1,Normal,13.75,0,0,,-1.25
Mitsubishi,i-MiEV,i-MiEV,49,10.11.2017,147003,17.7,3.2,Electricity,Summer tires,1,0,1,Normal,13.45,0,0,,-1.55
Mitsubishi,i-MiEV,i-MiEV,49,10.11.2017,146986,35.1,3.9,Electricity,Summer tires,1,0,1,Normal,13.45,0,0,,-1.55
Mitsubishi,i-MiEV,i-MiEV,49,09.11.2017,146951,49.6,6.54,Electricity,Summer tires,1,0,1,Normal,13.19,0,0,,-1.81
Mitsubishi,i-MiEV,i-MiEV,49,08.11.2017,146901,49,6.55,Electricity,Summer tires,1,0,1,Normal,13.37,0,0,,-1.63
Mitsubishi,i-MiEV,i-MiEV,49,07.11.2017,146852,49.1,6.2,Electricity,Summer tires,1,0,1,Normal,12.63,0,0,,-2.37
Mitsubishi,i-MiEV,i-MiEV,49,07.11.2017,146803,55.2,8.2,Electricity,Summer tires,1,0,1,Normal,14.86,0,1,,-0.14
Mitsubishi,i-MiEV,i-MiEV,49,04.11.2017,146747,39.4,8.45,Electricity,Summer tires,1,1,1,Normal,11.16,0,0,,-3.84
Mitsubishi,i-MiEV,i-MiEV,49,04.11.2017,146708,66.8,3.4,Electricity,Summer tires,1,1,1,Normal,11.16,0,0,,-3.84
Mitsubishi,i-MiEV,i-MiEV,49,03.11.2017,146641,51.4,6.53,Electricity,Summer tires,1,0,1,Normal,12.7,0,0,,-2.3
Mitsubishi,i-MiEV,i-MiEV,49,03.11.2017,146590,50.3,6.57,Electricity,Summer tires,1,0,1,Normal,13.06,0,0,,-1.94
Mitsubishi,i-MiEV,i-MiEV,49,02.11.2017,146539,49.8,6.55,Electricity,Summer tires,1,0,1,Normal,13.15,0,0,,-1.85
Mitsubishi,i-MiEV,i-MiEV,49,28.10.2017,146490,29,7.9,Electricity,Summer tires,1,1,1,Normal,12.17,0,0,,-2.83
Mitsubishi,i-MiEV,i-MiEV,49,28.10.2017,146461,73.7,4.6,Electricity,Summer tires,1,1,1,Normal,12.17,0,0,,-2.83
Mitsubishi,i-MiEV,i-MiEV,49,27.10.2017,146387,16.1,2.46,Electricity,Summer tires,0,0,1,Normal,12.5,0,0,,-2.5
Mitsubishi,i-MiEV,i-MiEV,49,27.10.2017,146371,35.6,4,Electricity,Summer tires,1,0,1,Normal,12.5,0,0,,-2.5
Mitsubishi,i-MiEV,i-MiEV,49,27.10.2017,146335,49.1,6.26,Electricity,Summer tires,1,0,1,Normal,12.75,0,0,,-2.25
Mitsubishi,i-MiEV,i-MiEV,49,25.10.2017,146286,52.7,7.05,Electricity,Summer tires,1,0,1,Normal,13.38,0,0,,-1.62
Mitsubishi,i-MiEV,i-MiEV,49,25.10.2017,146233,48.5,6.66,Electricity,Summer tires,1,0,1,Normal,13.73,0,0,,-1.27
Mitsubishi,i-MiEV,i-MiEV,49,24.10.2017,146185,60.5,7.44,Electricity,Summer tires,1,0,1,Normal,12.3,0,0,,-2.7
Mitsubishi,i-MiEV,i-MiEV,49,22.10.2017,146124,40.1,8.62,Electricity,Summer tires,0,1,0,Normal,11.77,0,0,,-3.23
Mitsubishi,i-MiEV,i-MiEV,49,22.10.2017,146084,60.4,6.42,Electricity,Summer tires,0,1,1,Normal,11.77,0,0,,-3.23
Mitsubishi,i-MiEV,i-MiEV,49,22.10.2017,146023,64.8,4.41,Electricity,Summer tires,0,1,1,Normal,11.77,0,0,,-3.23
Mitsubishi,i-MiEV,i-MiEV,49,20.10.2017,145959,28.4,6.6,Electricity,Summer tires,1,0,1,Normal,13.64,0,0,,-1.36
Mitsubishi,i-MiEV,i-MiEV,49,20.10.2017,145930,6.2,2.6,Electricity,Summer tires,1,1,1,Normal,13.64,0,0,,-1.36
Mitsubishi,i-MiEV,i-MiEV,49,20.10.2017,145924,21.8,3.17,Electricity,Summer tires,0,1,1,Fast,13.64,0,0,,-1.36
Mitsubishi,i-MiEV,i-MiEV,49,20.10.2017,145902,78.3,6,Electricity,Summer tires,0,1,1,Fast,13.64,0,0,,-1.36
Mitsubishi,i-MiEV,i-MiEV,49,19.10.2017,145824,48.3,5.96,Electricity,Summer tires,1,0,1,Normal,12.34,0,0,,-2.66
Mitsubishi,i-MiEV,i-MiEV,49,18.10.2017,145776,48.1,6.08,Electricity,Summer tires,1,0,1,Normal,12.64,0,0,,-2.36
Mitsubishi,i-MiEV,i-MiEV,49,17.10.2017,145727,47,5.97,Electricity,Summer tires,1,0,1,Normal,12.7,0,0,,-2.3
Mitsubishi,i-MiEV,i-MiEV,49,17.10.2017,145680,57.2,7.7,Electricity,Summer tires,1,0,1,Normal,12.37,0,1,,-2.63
Mitsubishi,i-MiEV,i-MiEV,49,16.10.2017,145623,64.6,10.32,Electricity,Summer tires,0,1,1,Moderate,12.37,0,1,,-2.63
Mitsubishi,i-MiEV,i-MiEV,49,15.10.2017,145559,65,5.09,Electricity,Summer tires,0,1,1,Normal,12.37,0,0,,-2.63
Mitsubishi,i-MiEV,i-MiEV,49,15.10.2017,145494,65.2,9.94,Electricity,Summer tires,0,1,1,Normal,12.41,0,0,,-2.59
Mitsubishi,i-MiEV,i-MiEV,49,15.10.2017,145428,65.2,6.24,Electricity,Summer tires,0,1,1,Normal,12.41,0,0,,-2.59
Mitsubishi,i-MiEV,i-MiEV,49,14.10.2017,145363,37.4,8.29,Electricity,Summer tires,1,1,1,Normal,11.57,0,0,,-3.43
Mitsubishi,i-MiEV,i-MiEV,49,14.10.2017,145326,64.5,3.5,Electricity,Summer tires,1,1,1,Normal,11.57,0,0,,-3.43
Mitsubishi,i-MiEV,i-MiEV,49,13.10.2017,145261,57.5,7.16,Electricity,Summer tires,1,0,1,Normal,12.45,0,0,,-2.55
Mitsubishi,i-MiEV,i-MiEV,49,12.10.2017,145204,20.6,5.46,Electricity,Summer tires,0,0,1,Normal,12.27,0,0,,-2.73
Mitsubishi,i-MiEV,i-MiEV,49,12.10.2017,145183,40.2,2,Electricity,Summer tires,1,0,1,Normal,12.27,0,0,,-2.73
Mitsubishi,i-MiEV,i-MiEV,49,11.10.2017,145143,52.1,6.42,Electricity,Summer tires,1,0,1,Normal,12.32,0,0,,-2.68
